,trial_type,trial_index,time_elapsed,subject,study_id,condition,rt,url,view_history,response,question_order,success,timeout,failed_images,failed_audio,failed_video,filename,task,subj_id,label1,label2,mixtureCoeff,id1,id2
52,survey-html-form,18,1667915,rsff1ssyomgyffd,62a7a6baf839fe2d4207b124,1,17224.199999999953,,,"{""classSelect"":""mostProbAutomobile"",""prob"":""100"",""classSelect2"":""secondProbNo"",""prob2"":"""",""improbClassSelectTruck"":""1"",""improbClassSelectAirplane"":""1"",""improbClassSelectHorse"":""1"",""improbClassSelectCat"":""1"",""improbClassSelectShip"":""1"",""improbClassSelectFrog"":""1"",""improbClassSelectDeer"":""1"",""improbClassSelectDog"":""1"",""improbClassSelectBird"":""1""}",,,,,,,mixed_0.5_Automobile_9916_Deer_718.png,spec_conf,,Automobile,Deer,0.5,9916.0,718.0
53,survey-html-form,19,1719999,rsff1ssyomgyffd,62a7a6baf839fe2d4207b124,1,52068.90000000014,,,"{""classSelect"":""mostProbAutomobile"",""prob"":""100"",""classSelect2"":""secondProbNo"",""prob2"":"""",""improbClassSelectTruck"":""1"",""improbClassSelectAirplane"":""1"",""improbClassSelectHorse"":""1"",""improbClassSelectCat"":""1"",""improbClassSelectShip"":""1"",""improbClassSelectFrog"":""1"",""improbClassSelectDeer"":""1"",""improbClassSelectDog"":""1"",""improbClassSelectBird"":""1""}",,,,,,,mixed_0.25_Bird_2977_Truck_626.png,spec_conf,,Bird,Truck,0.25,2977.0,626.0
54,survey-html-form,20,1769733,rsff1ssyomgyffd,62a7a6baf839fe2d4207b124,1,49724.60000000009,,,"{""classSelect"":""mostProbBird"",""prob"":""100"",""classSelect2"":""secondProbNo"",""prob2"":"""",""improbClassSelectAutomobile"":""1"",""improbClassSelectTruck"":""1"",""improbClassSelectAirplane"":""1"",""improbClassSelectHorse"":""1"",""improbClassSelectCat"":""1"",""improbClassSelectShip"":""1"",""improbClassSelectFrog"":""1"",""improbClassSelectDeer"":""1"",""improbClassSelectDog"":""1""}",,,,,,,mixed_0.75_Horse_5096_Truck_9312.png,spec_conf,,Horse,Truck,0.75,5096.0,9312.0
55,survey-html-form,21,1801446,rsff1ssyomgyffd,62a7a6baf839fe2d4207b124,1,31700.699999999957,,,"{""classSelect"":""mostProbBird"",""prob"":""100"",""classSelect2"":""secondProbNo"",""prob2"":"""",""improbClassSelectAutomobile"":""1"",""improbClassSelectTruck"":""1"",""improbClassSelectAirplane"":""1"",""improbClassSelectHorse"":""1"",""improbClassSelectCat"":""1"",""improbClassSelectShip"":""1"",""improbClassSelectFrog"":""1"",""improbClassSelectDeer"":""1"",""improbClassSelectDog"":""1""}",,,,,,,mixed_0.5_Bird_2856_Dog_5694.png,spec_conf,,Bird,Dog,0.5,2856.0,5694.0
56,survey-html-form,22,1815265,rsff1ssyomgyffd,62a7a6baf839fe2d4207b124,1,13805.700000000186,,,"{""classSelect"":""mostProbBird"",""prob"":""100"",""classSelect2"":""secondProbNo"",""prob2"":"""",""improbClassSelectAutomobile"":""1"",""improbClassSelectTruck"":""1"",""improbClassSelectAirplane"":""1"",""improbClassSelectHorse"":""1"",""improbClassSelectCat"":""1"",""improbClassSelectShip"":""1"",""improbClassSelectFrog"":""1"",""improbClassSelectDeer"":""1"",""improbClassSelectDog"":""1""}",,,,,,,mixed_0.5_Bird_5258_Frog_2549.png,spec_conf,,Bird,Frog,0.5,5258.0,2549.0
57,survey-html-form,23,1997041,rsff1ssyomgyffd,62a7a6baf839fe2d4207b124,1,181762.7999999998,,,"{""classSelect"":""mostProbAirplane"",""prob"":""100"",""classSelect2"":""secondProbNo"",""prob2"":"""",""improbClassSelectAutomobile"":""1"",""improbClassSelectTruck"":""1"",""improbClassSelectHorse"":""1"",""improbClassSelectCat"":""1"",""improbClassSelectShip"":""1"",""improbClassSelectFrog"":""1"",""improbClassSelectDeer"":""1"",""improbClassSelectDog"":""1"",""improbClassSelectBird"":""1""}",,,,,,,mixed_0.75_Horse_87_Truck_3409.png,spec_conf,,Horse,Truck,0.75,87.0,3409.0
58,survey-html-form,24,2065252,rsff1ssyomgyffd,62a7a6baf839fe2d4207b124,1,68195.29999999981,,,"{""classSelect"":""mostProbAutomobile"",""prob"":""100"",""classSelect2"":""secondProbNo"",""prob2"":"""",""improbClassSelectTruck"":""1"",""improbClassSelectAirplane"":""1"",""improbClassSelectHorse"":""1"",""improbClassSelectCat"":""1"",""improbClassSelectShip"":""1"",""improbClassSelectFrog"":""1"",""improbClassSelectDeer"":""1"",""improbClassSelectDog"":""1"",""improbClassSelectBird"":""1""}",,,,,,,mixed_0.25_Bird_7663_Truck_7547.png,spec_conf,,Bird,Truck,0.25,7663.0,7547.0
59,survey-html-form,25,2082894,rsff1ssyomgyffd,62a7a6baf839fe2d4207b124,1,17625.19999999972,,,"{""classSelect"":""mostProbFrog"",""prob"":""100"",""classSelect2"":""secondProbNo"",""prob2"":"""",""improbClassSelectAutomobile"":""1"",""improbClassSelectTruck"":""1"",""improbClassSelectAirplane"":""1"",""improbClassSelectHorse"":""1"",""improbClassSelectCat"":""1"",""improbClassSelectShip"":""1"",""improbClassSelectDeer"":""1"",""improbClassSelectDog"":""1"",""improbClassSelectBird"":""1""}",,,,,,,mixed_0.25_Airplane_8812_Bird_3076.png,spec_conf,,Airplane,Bird,0.25,8812.0,3076.0
60,survey-html-form,26,2377002,rsff1ssyomgyffd,62a7a6baf839fe2d4207b124,1,294092.3000000003,,,"{""classSelect"":""mostProbFrog"",""prob"":""100"",""classSelect2"":""secondProbNo"",""prob2"":"""",""improbClassSelectAutomobile"":""1"",""improbClassSelectTruck"":""1"",""improbClassSelectAirplane"":""1"",""improbClassSelectHorse"":""1"",""improbClassSelectCat"":""1"",""improbClassSelectShip"":""1"",""improbClassSelectDeer"":""1"",""improbClassSelectDog"":""1"",""improbClassSelectBird"":""1""}",,,,,,,mixed_0.25_Dog_1862_Frog_8273.png,spec_conf,,Dog,Frog,0.25,1862.0,8273.0
61,survey-html-form,27,2433050,rsff1ssyomgyffd,62a7a6baf839fe2d4207b124,1,56033.5,,,"{""classSelect"":""mostProbBird"",""prob"":""100"",""classSelect2"":""secondProbNo"",""prob2"":"""",""improbClassSelectAutomobile"":""1"",""improbClassSelectTruck"":""1"",""improbClassSelectAirplane"":""1"",""improbClassSelectHorse"":""1"",""improbClassSelectCat"":""1"",""improbClassSelectShip"":""1"",""improbClassSelectFrog"":""1"",""improbClassSelectDeer"":""1"",""improbClassSelectDog"":""1""}",,,,,,,mixed_0.75_Bird_7845_Dog_3424.png,spec_conf,,Bird,Dog,0.75,7845.0,3424.0
62,survey-html-form,28,2486669,rsff1ssyomgyffd,62a7a6baf839fe2d4207b124,1,53603.09999999963,,,"{""classSelect"":""mostProbDeer"",""prob"":""100"",""classSelect2"":""secondProbNo"",""prob2"":"""",""improbClassSelectAutomobile"":""1"",""improbClassSelectTruck"":""1"",""improbClassSelectAirplane"":""1"",""improbClassSelectHorse"":""1"",""improbClassSelectCat"":""1"",""improbClassSelectShip"":""1"",""improbClassSelectFrog"":""1"",""improbClassSelectDog"":""1"",""improbClassSelectBird"":""1""}",,,,,,,mixed_0.5_Deer_3203_Ship_3821.png,spec_conf,,Deer,Ship,0.5,3203.0,3821.0
63,survey-html-form,29,2584091,rsff1ssyomgyffd,62a7a6baf839fe2d4207b124,1,97406.2000000002,,,"{""classSelect"":""mostProbHorse"",""prob"":""100"",""classSelect2"":""secondProbNo"",""prob2"":"""",""improbClassSelectAutomobile"":""1"",""improbClassSelectTruck"":""1"",""improbClassSelectAirplane"":""1"",""improbClassSelectCat"":""1"",""improbClassSelectShip"":""1"",""improbClassSelectFrog"":""1"",""improbClassSelectDeer"":""1"",""improbClassSelectDog"":""1"",""improbClassSelectBird"":""1""}",,,,,,,mixed_0.5_Frog_3349_Horse_1560.png,spec_conf,,Frog,Horse,0.5,3349.0,1560.0
64,survey-html-form,30,2731424,rsff1ssyomgyffd,62a7a6baf839fe2d4207b124,1,147319.3999999999,,,"{""classSelect"":""mostProbAutomobile"",""prob"":""100"",""classSelect2"":""secondProbNo"",""prob2"":"""",""improbClassSelectTruck"":""1"",""improbClassSelectAirplane"":""1"",""improbClassSelectHorse"":""1"",""improbClassSelectCat"":""1"",""improbClassSelectShip"":""1"",""improbClassSelectFrog"":""1"",""improbClassSelectDeer"":""1"",""improbClassSelectDog"":""1"",""improbClassSelectBird"":""1""}",,,,,,,mixed_0.5_Airplane_237_Truck_7501.png,spec_conf,,Airplane,Truck,0.5,237.0,7501.0
65,survey-html-form,31,3052219,rsff1ssyomgyffd,62a7a6baf839fe2d4207b124,1,320779.5,,,"{""classSelect"":""mostProbAirplane"",""prob"":""100"",""classSelect2"":""secondProbNo"",""prob2"":"""",""improbClassSelectAutomobile"":""1"",""improbClassSelectTruck"":""1"",""improbClassSelectHorse"":""1"",""improbClassSelectCat"":""1"",""improbClassSelectShip"":""1"",""improbClassSelectFrog"":""1"",""improbClassSelectDeer"":""1"",""improbClassSelectDog"":""1"",""improbClassSelectBird"":""1""}",,,,,,,mixed_0.25_Bird_2774_Ship_5249.png,rerun_spec_conf,,Bird,Ship,0.25,2774.0,5249.0
66,survey-html-form,32,3081384,rsff1ssyomgyffd,62a7a6baf839fe2d4207b124,1,29149.19999999972,,,"{""classSelect"":""mostProbAirplane"",""prob"":""100"",""classSelect2"":""secondProbNo"",""prob2"":"""",""improbClassSelectAutomobile"":""1"",""improbClassSelectTruck"":""1"",""improbClassSelectHorse"":""1"",""improbClassSelectCat"":""1"",""improbClassSelectShip"":""1"",""improbClassSelectFrog"":""1"",""improbClassSelectDeer"":""1"",""improbClassSelectDog"":""1"",""improbClassSelectBird"":""1""}",,,,,,,mixed_0.25_Airplane_3497_Ship_8913.png,rerun_spec_conf,,Airplane,Ship,0.25,3497.0,8913.0
67,survey-text,33,3197325,rsff1ssyomgyffd,62a7a6baf839fe2d4207b124,1,115897.5,,,"{""Q0"":""10"",""Q1"":""1"",""Q2"":""Reverting or elimination process."",""Q3"":""1"",""Q4"":""No"",""Q5"":""No, is this a quick retrieval or approval time study, thanks.\n""}",,,,,,,,,,,,,,
68,pavlovia,0,1168,a5lldzajrzjhp2p,62a7a6baf839fe2d4207b124,1,,,,,,,,,,,,,,,,,,
69,external-html,1,8410,a5lldzajrzjhp2p,62a7a6baf839fe2d4207b124,1,7121.100000143051,consent.html,,,,,,,,,,,,,,,,
70,instructions,2,67265,a5lldzajrzjhp2p,62a7a6baf839fe2d4207b124,1,58851.5,,"[{""page_index"":0,""viewing_time"":5106.399999856949},{""page_index"":1,""viewing_time"":6683},{""page_index"":2,""viewing_time"":12339.700000047684},{""page_index"":3,""viewing_time"":6286.400000095367},{""page_index"":4,""viewing_time"":11572.200000047684},{""page_index"":5,""viewing_time"":5939.399999856949},{""page_index"":6,""viewing_time"":3129.2999999523163},{""page_index"":7,""viewing_time"":5581.200000047684},{""page_index"":8,""viewing_time"":2212.7999999523163}]",,,,,,,,,,,,,,,
71,survey-multi-choice,3,75610,a5lldzajrzjhp2p,62a7a6baf839fe2d4207b124,1,8342.299999952316,,,"{""Q0"":""The most likely category, or categories, of an image and the associated probability of the selected categories."",""Q1"":""100 crowdsourced workers.""}","[0,1]",,,,,,,,,,,,,
72,instructions,4,77266,a5lldzajrzjhp2p,62a7a6baf839fe2d4207b124,1,1650.8999998569489,,"[{""page_index"":0,""viewing_time"":1650.5}]",,,,,,,,,,,,,,,
73,preload,5,78216,a5lldzajrzjhp2p,62a7a6baf839fe2d4207b124,1,,,,,,True,False,[],[],[],,,,,,,,
74,survey-html-form,6,120850,a5lldzajrzjhp2p,62a7a6baf839fe2d4207b124,1,42627.0,,,"{""classSelect"":""mostProbShip"",""prob"":""65"",""classSelect2"":""secondProbAirplane"",""prob2"":""35"",""improbClassSelectCat"":""1"",""improbClassSelectBird"":""1"",""improbClassSelectFrog"":""1"",""improbClassSelectHorse"":""1"",""improbClassSelectDog"":""1"",""improbClassSelectDeer"":""1""}",,,,,,,mixed_0.25_Airplane_3497_Ship_8913.png,spec_conf,,Airplane,Ship,0.25,3497.0,8913.0
75,survey-html-form,7,147957,a5lldzajrzjhp2p,62a7a6baf839fe2d4207b124,1,27100.5,,,"{""classSelect"":""mostProbTruck"",""prob"":""75"",""classSelect2"":""secondProbAutomobile"",""prob2"":""25"",""improbClassSelectCat"":""1"",""improbClassSelectBird"":""1"",""improbClassSelectFrog"":""1"",""improbClassSelectHorse"":""1"",""improbClassSelectDog"":""1"",""improbClassSelectDeer"":""1""}",,,,,,,mixed_0.25_Bird_7663_Truck_7547.png,spec_conf,,Bird,Truck,0.25,7663.0,7547.0
76,survey-html-form,8,173466,a5lldzajrzjhp2p,62a7a6baf839fe2d4207b124,1,25502.0,,,"{""classSelect"":""mostProbTruck"",""prob"":""65"",""classSelect2"":""secondProbAirplane"",""prob2"":""35"",""improbClassSelectCat"":""1"",""improbClassSelectBird"":""1"",""improbClassSelectFrog"":""1"",""improbClassSelectHorse"":""1"",""improbClassSelectDog"":""1"",""improbClassSelectDeer"":""1""}",,,,,,,mixed_0.5_Airplane_8777_Truck_139.png,spec_conf,,Airplane,Truck,0.5,8777.0,139.0
77,survey-html-form,9,206312,a5lldzajrzjhp2p,62a7a6baf839fe2d4207b124,1,32837.89999985695,,,"{""classSelect"":""mostProbDog"",""prob"":""60"",""classSelect2"":""secondProbDeer"",""prob2"":""20"",""improbClassSelectAirplane"":""1"",""improbClassSelectTruck"":""1"",""improbClassSelectShip"":""1"",""improbClassSelectAutomobile"":""1"",""improbClassSelectFrog"":""1""}",,,,,,,mixed_0.25_Dog_4241_Horse_9140.png,spec_conf,,Dog,Horse,0.25,4241.0,9140.0
78,survey-html-form,10,232581,a5lldzajrzjhp2p,62a7a6baf839fe2d4207b124,1,26261.0,,,"{""classSelect"":""mostProbHorse"",""prob"":""30"",""classSelect2"":""secondProbDog"",""prob2"":""20"",""improbClassSelectAirplane"":""1"",""improbClassSelectTruck"":""1"",""improbClassSelectShip"":""1"",""improbClassSelectAutomobile"":""1""}",,,,,,,mixed_0.5_Airplane_1823_Automobile_9694.png,spec_conf,,Airplane,Automobile,0.5,1823.0,9694.0
79,survey-html-form,11,253831,a5lldzajrzjhp2p,62a7a6baf839fe2d4207b124,1,21242.900000095367,,,"{""classSelect"":""mostProbBird"",""prob"":""95"",""classSelect2"":""secondProbNo"",""prob2"":""0"",""improbClassSelectAirplane"":""1"",""improbClassSelectTruck"":""1"",""improbClassSelectShip"":""1"",""improbClassSelectAutomobile"":""1"",""improbClassSelectCat"":""1"",""improbClassSelectFrog"":""1"",""improbClassSelectHorse"":""1"",""improbClassSelectDog"":""1"",""improbClassSelectDeer"":""1""}",,,,,,,mixed_0.5_Bird_1257_Ship_4709.png,spec_conf,,Bird,Ship,0.5,1257.0,4709.0
80,survey-html-form,12,277145,a5lldzajrzjhp2p,62a7a6baf839fe2d4207b124,1,23307.5,,,"{""classSelect"":""mostProbHorse"",""prob"":""95"",""classSelect2"":""secondProbNo"",""prob2"":""0"",""improbClassSelectAirplane"":""1"",""improbClassSelectTruck"":""1"",""improbClassSelectShip"":""1"",""improbClassSelectAutomobile"":""1"",""improbClassSelectCat"":""1"",""improbClassSelectBird"":""1"",""improbClassSelectFrog"":""1"",""improbClassSelectDog"":""1"",""improbClassSelectDeer"":""1""}",,,,,,,mixed_0.75_Horse_5096_Truck_9312.png,spec_conf,,Horse,Truck,0.75,5096.0,9312.0
81,survey-html-form,13,300519,a5lldzajrzjhp2p,62a7a6baf839fe2d4207b124,1,23367.200000047684,,,"{""classSelect"":""mostProbAutomobile"",""prob"":""95"",""classSelect2"":""secondProbTruck"",""prob2"":""5"",""improbClassSelectShip"":""1"",""improbClassSelectCat"":""1"",""improbClassSelectBird"":""1"",""improbClassSelectFrog"":""1"",""improbClassSelectHorse"":""1"",""improbClassSelectDog"":""1"",""improbClassSelectDeer"":""1""}",,,,,,,mixed_0.5_Frog_4161_Truck_1439.png,spec_conf,,Frog,Truck,0.5,4161.0,1439.0
82,survey-html-form,14,323046,a5lldzajrzjhp2p,62a7a6baf839fe2d4207b124,1,22518.900000095367,,,"{""classSelect"":""mostProbDeer"",""prob"":""75"",""classSelect2"":""secondProbCat"",""prob2"":""25"",""improbClassSelectAirplane"":""1"",""improbClassSelectTruck"":""1"",""improbClassSelectShip"":""1"",""improbClassSelectAutomobile"":""1"",""improbClassSelectFrog"":""1""}",,,,,,,mixed_0.5_Airplane_2569_Cat_8072.png,spec_conf,,Airplane,Cat,0.5,2569.0,8072.0
83,survey-html-form,15,341899,a5lldzajrzjhp2p,62a7a6baf839fe2d4207b124,1,18846.39999985695,,,"{""classSelect"":""mostProbBird"",""prob"":""100"",""classSelect2"":""secondProbNo"",""prob2"":""0"",""improbClassSelectAirplane"":""1"",""improbClassSelectTruck"":""1"",""improbClassSelectShip"":""1"",""improbClassSelectAutomobile"":""1"",""improbClassSelectCat"":""1"",""improbClassSelectFrog"":""1"",""improbClassSelectHorse"":""1"",""improbClassSelectDog"":""1"",""improbClassSelectDeer"":""1""}",,,,,,,mixed_0.5_Bird_4535_Cat_4652.png,spec_conf,,Bird,Cat,0.5,4535.0,4652.0
84,survey-html-form,16,382635,a5lldzajrzjhp2p,62a7a6baf839fe2d4207b124,1,40727.39999985695,,,"{""classSelect"":""mostProbTruck"",""prob"":""90"",""classSelect2"":""secondProbAutomobile"",""prob2"":""10"",""improbClassSelectShip"":""1"",""improbClassSelectCat"":""1"",""improbClassSelectBird"":""1"",""improbClassSelectFrog"":""1"",""improbClassSelectHorse"":""1"",""improbClassSelectDog"":""1"",""improbClassSelectDeer"":""1""}",,,,,,,mixed_0.5_Automobile_9916_Deer_718.png,spec_conf,,Automobile,Deer,0.5,9916.0,718.0
85,survey-html-form,17,400851,a5lldzajrzjhp2p,62a7a6baf839fe2d4207b124,1,18209.29999995232,,,"{""classSelect"":""mostProbTruck"",""prob"":""75"",""classSelect2"":""secondProbAutomobile"",""prob2"":""25"",""improbClassSelectCat"":""1"",""improbClassSelectBird"":""1"",""improbClassSelectFrog"":""1"",""improbClassSelectHorse"":""1"",""improbClassSelectDog"":""1"",""improbClassSelectDeer"":""1""}",,,,,,,mixed_0.5_Airplane_237_Truck_7501.png,spec_conf,,Airplane,Truck,0.5,237.0,7501.0
86,survey-html-form,18,425445,a5lldzajrzjhp2p,62a7a6baf839fe2d4207b124,1,24586.79999995232,,,"{""classSelect"":""mostProbCat"",""prob"":""20"",""classSelect2"":""secondProbShip"",""prob2"":""20"",""improbClassSelectFrog"":""1""}",,,,,,,mixed_0.25_Bird_2774_Ship_5249.png,spec_conf,,Bird,Ship,0.25,2774.0,5249.0
87,survey-html-form,19,441290,a5lldzajrzjhp2p,62a7a6baf839fe2d4207b124,1,15837.799999952316,,,"{""classSelect"":""mostProbHorse"",""prob"":""100"",""classSelect2"":""secondProbNo"",""prob2"":""0"",""improbClassSelectAirplane"":""1"",""improbClassSelectTruck"":""1"",""improbClassSelectShip"":""1"",""improbClassSelectAutomobile"":""1"",""improbClassSelectCat"":""1"",""improbClassSelectBird"":""1"",""improbClassSelectFrog"":""1"",""improbClassSelectDog"":""1"",""improbClassSelectDeer"":""1""}",,,,,,,mixed_0.5_Dog_7433_Horse_410.png,spec_conf,,Dog,Horse,0.5,7433.0,410.0
88,survey-html-form,20,463774,a5lldzajrzjhp2p,62a7a6baf839fe2d4207b124,1,22477.200000047684,,,"{""classSelect"":""mostProbHorse"",""prob"":""35"",""classSelect2"":""secondProbCat"",""prob2"":""35"",""improbClassSelectAirplane"":""1"",""improbClassSelectTruck"":""1"",""improbClassSelectShip"":""1"",""improbClassSelectAutomobile"":""1""}",,,,,,,mixed_0.75_Bird_7845_Dog_3424.png,spec_conf,,Bird,Dog,0.75,7845.0,3424.0
89,survey-html-form,21,483799,a5lldzajrzjhp2p,62a7a6baf839fe2d4207b124,1,20018.099999904636,,,"{""classSelect"":""mostProbDeer"",""prob"":""85"",""classSelect2"":""secondProbHorse"",""prob2"":""15"",""improbClassSelectAirplane"":""1"",""improbClassSelectTruck"":""1"",""improbClassSelectShip"":""1"",""improbClassSelectAutomobile"":""1"",""improbClassSelectCat"":""1"",""improbClassSelectBird"":""1"",""improbClassSelectFrog"":""1""}",,,,,,,mixed_0.5_Deer_3203_Ship_3821.png,spec_conf,,Deer,Ship,0.5,3203.0,3821.0
90,survey-html-form,22,502551,a5lldzajrzjhp2p,62a7a6baf839fe2d4207b124,1,18745.0,,,"{""classSelect"":""mostProbCat"",""prob"":""95"",""classSelect2"":""secondProbDog"",""prob2"":""5"",""improbClassSelectAirplane"":""1"",""improbClassSelectTruck"":""1"",""improbClassSelectShip"":""1"",""improbClassSelectAutomobile"":""1"",""improbClassSelectBird"":""1"",""improbClassSelectFrog"":""1""}",,,,,,,mixed_0.75_Cat_8023_Dog_4988.png,spec_conf,,Cat,Dog,0.75,8023.0,4988.0
91,survey-html-form,23,520320,a5lldzajrzjhp2p,62a7a6baf839fe2d4207b124,1,17760.10000014305,,,"{""classSelect"":""mostProbBird"",""prob"":""100"",""classSelect2"":""secondProbNo"",""prob2"":""0"",""improbClassSelectAirplane"":""1"",""improbClassSelectTruck"":""1"",""improbClassSelectShip"":""1"",""improbClassSelectAutomobile"":""1"",""improbClassSelectCat"":""1"",""improbClassSelectFrog"":""1"",""improbClassSelectHorse"":""1"",""improbClassSelectDog"":""1"",""improbClassSelectDeer"":""1""}",,,,,,,mixed_0.75_Bird_9831_Dog_2372.png,spec_conf,,Bird,Dog,0.75,9831.0,2372.0
92,survey-html-form,24,540279,a5lldzajrzjhp2p,62a7a6baf839fe2d4207b124,1,19952.0,,,"{""classSelect"":""mostProbFrog"",""prob"":""100"",""classSelect2"":""secondProbNo"",""prob2"":""0"",""improbClassSelectAirplane"":""1"",""improbClassSelectTruck"":""1"",""improbClassSelectShip"":""1"",""improbClassSelectAutomobile"":""1"",""improbClassSelectCat"":""1"",""improbClassSelectBird"":""1"",""improbClassSelectHorse"":""1"",""improbClassSelectDog"":""1"",""improbClassSelectDeer"":""1""}",,,,,,,mixed_0.25_Airplane_8812_Bird_3076.png,spec_conf,,Airplane,Bird,0.25,8812.0,3076.0
93,survey-html-form,25,562577,a5lldzajrzjhp2p,62a7a6baf839fe2d4207b124,1,22291.0,,,"{""classSelect"":""mostProbBird"",""prob"":""90"",""classSelect2"":""secondProbFrog"",""prob2"":""10"",""improbClassSelectAirplane"":""1"",""improbClassSelectTruck"":""1"",""improbClassSelectShip"":""1"",""improbClassSelectAutomobile"":""1"",""improbClassSelectHorse"":""1"",""improbClassSelectDog"":""1"",""improbClassSelectDeer"":""1""}",,,,,,,mixed_0.5_Bird_2856_Dog_5694.png,spec_conf,,Bird,Dog,0.5,2856.0,5694.0
94,survey-html-form,26,586043,a5lldzajrzjhp2p,62a7a6baf839fe2d4207b124,1,23461.599999904636,,,"{""classSelect"":""mostProbBird"",""prob"":""50"",""classSelect2"":""secondProbDeer"",""prob2"":""50"",""improbClassSelectAirplane"":""1"",""improbClassSelectTruck"":""1"",""improbClassSelectShip"":""1"",""improbClassSelectAutomobile"":""1""}",,,,,,,mixed_0.5_Bird_5258_Frog_2549.png,spec_conf,,Bird,Frog,0.5,5258.0,2549.0
95,survey-html-form,27,602325,a5lldzajrzjhp2p,62a7a6baf839fe2d4207b124,1,16275.799999952316,,,"{""classSelect"":""mostProbHorse"",""prob"":""100"",""classSelect2"":""secondProbNo"",""prob2"":""0"",""improbClassSelectAirplane"":""1"",""improbClassSelectTruck"":""1"",""improbClassSelectShip"":""1"",""improbClassSelectAutomobile"":""1"",""improbClassSelectCat"":""1"",""improbClassSelectBird"":""1"",""improbClassSelectFrog"":""1"",""improbClassSelectDog"":""1"",""improbClassSelectDeer"":""1""}",,,,,,,mixed_0.5_Frog_3349_Horse_1560.png,spec_conf,,Frog,Horse,0.5,3349.0,1560.0
96,survey-html-form,28,619209,a5lldzajrzjhp2p,62a7a6baf839fe2d4207b124,1,16877.599999904633,,,"{""classSelect"":""mostProbHorse"",""prob"":""80"",""classSelect2"":""secondProbAutomobile"",""prob2"":""20"",""improbClassSelectBird"":""1"",""improbClassSelectFrog"":""1""}",,,,,,,mixed_0.75_Horse_87_Truck_3409.png,spec_conf,,Horse,Truck,0.75,87.0,3409.0
97,survey-html-form,29,636005,a5lldzajrzjhp2p,62a7a6baf839fe2d4207b124,1,16792.39999985695,,,"{""classSelect"":""mostProbTruck"",""prob"":""95"",""classSelect2"":""secondProbAutomobile"",""prob2"":""5"",""improbClassSelectShip"":""1"",""improbClassSelectCat"":""1"",""improbClassSelectBird"":""1"",""improbClassSelectFrog"":""1"",""improbClassSelectHorse"":""1"",""improbClassSelectDog"":""1"",""improbClassSelectDeer"":""1""}",,,,,,,mixed_0.25_Bird_2977_Truck_626.png,spec_conf,,Bird,Truck,0.25,2977.0,626.0
98,survey-html-form,30,653004,a5lldzajrzjhp2p,62a7a6baf839fe2d4207b124,1,16991.700000047684,,,"{""classSelect"":""mostProbFrog"",""prob"":""100"",""classSelect2"":""secondProbNo"",""prob2"":""0"",""improbClassSelectAirplane"":""1"",""improbClassSelectTruck"":""1"",""improbClassSelectShip"":""1"",""improbClassSelectAutomobile"":""1"",""improbClassSelectCat"":""1"",""improbClassSelectBird"":""1"",""improbClassSelectHorse"":""1"",""improbClassSelectDog"":""1"",""improbClassSelectDeer"":""1""}",,,,,,,mixed_0.25_Dog_1862_Frog_8273.png,spec_conf,,Dog,Frog,0.25,1862.0,8273.0
99,survey-html-form,31,667542,a5lldzajrzjhp2p,62a7a6baf839fe2d4207b124,1,14529.900000095367,,,"{""classSelect"":""mostProbBird"",""prob"":""100"",""classSelect2"":""secondProbNo"",""prob2"":""0"",""improbClassSelectAirplane"":""1"",""improbClassSelectTruck"":""1"",""improbClassSelectShip"":""1"",""improbClassSelectAutomobile"":""1"",""improbClassSelectCat"":""1"",""improbClassSelectFrog"":""1"",""improbClassSelectHorse"":""1"",""improbClassSelectDog"":""1"",""improbClassSelectDeer"":""1""}",,,,,,,mixed_0.5_Bird_1257_Ship_4709.png,rerun_spec_conf,,Bird,Ship,0.5,1257.0,4709.0
100,survey-html-form,32,684700,a5lldzajrzjhp2p,62a7a6baf839fe2d4207b124,1,17158.400000095367,,,"{""classSelect"":""mostProbTruck"",""prob"":""95"",""classSelect2"":""secondProbAutomobile"",""prob2"":""5"",""improbClassSelectAirplane"":""1"",""improbClassSelectShip"":""1"",""improbClassSelectCat"":""1"",""improbClassSelectBird"":""1"",""improbClassSelectFrog"":""1"",""improbClassSelectHorse"":""1"",""improbClassSelectDog"":""1"",""improbClassSelectDeer"":""1""}",,,,,,,mixed_0.5_Automobile_9916_Deer_718.png,rerun_spec_conf,,Automobile,Deer,0.5,9916.0,718.0
101,survey-text,33,730416,a5lldzajrzjhp2p,62a7a6baf839fe2d4207b124,1,45675.90000009537,,,"{""Q0"":""10"",""Q1"":""6"",""Q2"":""Looked at colors and shapes"",""Q3"":""Maybe in one or two"",""Q4"":""Mostly the color and the general shape of the image. Like for example frog is the only one that would be mostly green"",""Q5"":""""}",,,,,,,,,,,,,,
102,pavlovia,0,1100,rhwc4fzmf1b290a,62a7a6baf839fe2d4207b124,2,,,,,,,,,,,,,,,,,,
103,external-html,1,24327,rhwc4fzmf1b290a,62a7a6baf839fe2d4207b124,2,23095.39999999106,consent.html,,,,,,,,,,,,,,,,
